"comment_id","video_id","product_id","text","label","confidence","teacher_model","final_action","exclusion_reason","is_product_related","like_count","reply_count","classified_at","score_PRODUCT_OPINION","score_VIDEO_REACTION","score_CHATTER","score_QUESTION","score_OFF_TOPIC","reasoning"
"UgwOAmUTmslIiaLvQAR4AaABAg","Et_Ja6Rjy-E","133","걍 두개 사야됨 ㅋㅋㅋ
휴대용->맥북
거치->맥미니

글고 맥미니 휴대 할 수 있음 ㅋㅋ
사무실에 모니터만 있으면 쌉가능임.","PRODUCT_OPINION","0.92","openai/gpt-4.1-2025-04-14","ANALYZE","","","6","0","2026-05-15T07:02:03.292447+00:00","","","","","",""
"Ugzm1YvkCNaotS5J5ph4AaABAg","Et_Ja6Rjy-E","133","M4 맥미니 사용중입니다. 아카시스제 맥프로타입 독 케이스 씌워서 사용중입니다. 아주 만족하면서 사용중인데 휴대성에서 아쉽네요.. 맥북네오나 M2맥북에어가 땡기는 요즘입니다.","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-15T07:02:03.301761+00:00","","","","","",""
"Ugw4TO5aSgjhImJBJYh4AaABAg","Et_Ja6Rjy-E","133","맥미니에 HDMI있는게 장점이라니... 애플에 완전 세뇌 된듯....","PRODUCT_OPINION","0.93","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-15T07:02:03.307859+00:00","","","","","",""
"Ugz50DPzPHh-1If9MtJ4AaABAg","Et_Ja6Rjy-E","133","아아패드 원격은 어떻게 하는 건가요?","QUESTION","0.99","openai/gpt-4.1-2025-04-14","AUXILIARY_STORE","","","2","0","2026-05-15T07:02:03.313610+00:00","","","","","",""
"UgwUwSEMekfKTMMvlyV4AaABAg","Et_Ja6Rjy-E","133","맥 미니 M4 Pro 64GB 쓰면서 로컬 LLM 27b, 32b 급 모델이나 Draw Things 같은 앱 장시간 돌려보면 맥미니의 장점이 확실히 있습니다.
램 크기, 가성비, 발열 관리(쓰로틀링 시작 시점 포함) 등 종합해서 보면 맥 미니는 상당히 좋은 기기라는 의견입니다.","PRODUCT_OPINION","0.98","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:03.320262+00:00","","","","","",""
"UgwjA6-uLQQbUAailal4AaABAg","Et_Ja6Rjy-E","133","제가 맥북 프로를 쓰다가 거의 대부분 클램쉘 모드, 그러니까 시즈모드로만 써서 결국 팔고 맥미니로 넘어온 사람인데요. 이 영상이 딱 그 얘기네요. 맥북 프로는 확실히 너무 무거워요. 외부 작업이 메인이 아니라면 고사양 맥미니에 맥북 네오를 같이 쓰는 조합도 괜찮아 보입니다. 일단 맥미니부터 써보다가 들고 나갈 일이 많아지면, 그때 적당한 모델을 사면 되는 거죠!","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:03.328088+00:00","","","","","",""
"Ugy4jhL0U4uxOfE_IbV4AaABAg","Et_Ja6Rjy-E","133","저는 맥북네오 추천합니다.  
맥북네오 사용경험이 좋다면  맥북에어 구매를 고려하시면 됩니다.  그리고 더 필요하다면 맥미니? 그런일은 없을 것 같아요.  
메인이 노트북이고 데스크탑은 서브용으로 가고 있다고 생각됩니다.","PRODUCT_OPINION","0.94","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:03.333553+00:00","","","","","",""
"UgzmrwXJ7MRdrlsgjGZ4AaABAg","Et_Ja6Rjy-E","133","맥미니 m4 있고, 맥북은 없는데요. 솔직히 맥북하나만 있으면 다 끝날 것 같은데;; 아직 맥북이 없어서 그런지 굳이 다 갖고 있어야 되는지 이해가 안되네용","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:03.339241+00:00","","","","","",""
"UgzeQXznwKetSjpUewp4AaABAg","Et_Ja6Rjy-E","133","안녕하세요 IT전공이 아닌데 맥미니로 홈페이지 만드려고 하는데 괜찮을까요 ?","QUESTION","0.98","openai/gpt-4.1-2025-04-14","AUXILIARY_STORE","","","1","0","2026-05-15T07:02:03.345334+00:00","","","","","",""
"Ugwe380i3w_jKpEqT014AaABAg","Et_Ja6Rjy-E","133","맥북에어 한대 대신 맥미니+맥북네오 선택했어요","PRODUCT_OPINION","0.92","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:03.351330+00:00","","","","","",""
"UgxySdyjyrwx53Z6n6R4AaABAg","Et_Ja6Rjy-E","133","중반기 신형 나오면 맥미니 바로산다","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:03.356707+00:00","","","","","",""
"UgyypnkbJHfH0_AVnb54AaABAg","Et_Ja6Rjy-E","133","내 생활 패턴에 데스크탑이 더 맞다면?👇
https://link.coupang.com/a/ef0rX1

그래도 이동성을 포기할 수 없다면면 맥북 네오!👇
https://link.coupang.com/a/d7TV8W

이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","OFF_TOPIC","0.97","openai/gpt-4.1-2025-04-14","EXCLUDE","OFF_TOPIC","","0","0","2026-05-15T07:02:03.361955+00:00","","","","","",""
"Ugz36FTmTs8E7vlLs4d4AaABAg","8mnvXaPtxc0","133","윈도우와 맥의 파일 탐색기 차이를 느끼면서 생각한 점을 공유해봅니다. 제 뇌피셜이에요.

먼저, 윈도우 파일 탐색기와 맥 Finder의 그리드 배열 방식이 다르다는 점에서 차이가 나요. 두 시스템이 비슷해 보일 수 있지만, 실제로는 근본적인 차이가 있어요.

윈도우 파일 탐색기에서의 그리드는 '리스트'입니다. 기본적으로 아이템들을 가로로 정렬하고, 화면에 공간이 부족하면 아랫줄로 자동 개행돼요. 예를 들어, 화면 오른쪽 끝에 있는 아이템을 선택한 뒤 오른쪽 화살표를 누르면, 그 다음 아이템은 아랫줄의 왼쪽 끝 아이템으로 이동해요. 이렇게 '다음' 아이템을 찾는 방식이 오른쪽 화살표 키와 일치하는 거죠.

반면, 맥 Finder에서의 그리드 배열은 좀 다릅니다. Finder는 기본적으로 아이템을 순서대로 정렬하지만, 정렬을 끄면 사용자가 원하는 대로 파일을 폴더 안에 자유롭게 배치할 수 있어요. 또한, Finder에서 창 크기를 조정해도 아이템들이 자동으로 새로운 줄로 넘어가거나 공간을 채우는 방식은 아니에요. 즉, 파일들이 그냥 공간에 맞춰 놓인 것일 뿐이고, 오른쪽 화살표를 눌렀을 때는 ""다음"" 아이템으로 이동하는 게 아니라 단순히 ""오른쪽에 있는 항목""으로 이동하는 방식이에요.

이걸 이해하셨다면 쉬프트 키의 동작도 같은 맥락에서 이해할 수 있어요.

이게 맞는지 어떤지는 알 수 없지만, 이 설명이 파일 탐색기와 Finder의 동작 차이를 잘 설명해주는 것 같아요.","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-15T07:02:07.145169+00:00","","","","","",""
"UgyWzDXmjfKvgYHwUbZ4AaABAg","8mnvXaPtxc0","133","맥os들은 어 니가 우리한테 맞춰 우리는 완벽하고 니들이 맞춰 이런느낌임
윈도우는 일단 기본은 해놨는데 알아서 편한대로 써~ 이름 느낌이고 

아이폰이랑 안드로이드 폰들도 그런느낌 최근들어서는 점점 서로 가까워지고있지만","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-15T07:02:07.154876+00:00","","","","","",""
"UgyOwA7Mprd5c-j0R_t4AaABAg","8mnvXaPtxc0","133","3:35 저도 이건 개빡치는 부분 그래서 외쪽 끝 오른쪽끝에 있는걸 굳이 중간 자리로 옮겨서 합치고 다시 가장자리로 옮김","PRODUCT_OPINION","0.85","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-15T07:02:07.161005+00:00","","","","","",""
"UgwQk9K6K5NjXqurB854AaABAg","8mnvXaPtxc0","133","왜이리 귀여우신거 같지...
사는 이유도 심박해요 ㅋㅋㅋ","VIDEO_REACTION","0.9","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","3","0","2026-05-15T07:02:07.167129+00:00","","","","","",""
"UgzG2d-8y-mmJpSmYrB4AaABAg","8mnvXaPtxc0","133","7:13 갤북이랑 갤폰도 퀵쉐어로 쓰면 굉장히 편합니다","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-15T07:02:07.173919+00:00","","","","","",""
"UgyetGgp6XpgdbgakPF4AaABAg","8mnvXaPtxc0","133","인간은 적응의 동물
이번 집에 맥미니 사서 집이나 회사나 윈도우를 안쓰다보니
가끔 윈도우키면 중간중간 어리버리하네요 ㅋㅋ
남들은 맥os가 개발이나 디자인 같이 특수 직군이 사용하는거지 범용성 떨어진다라고 하는데
저는 오히려 윈도우가 한국 공공기관 접속, 게임을 위한 특수용이라고 생각합니다","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-15T07:02:07.180925+00:00","","","","","",""
"UgzVkr__pBWeEpAFqJR4AaABAg","8mnvXaPtxc0","133","평생 피씨만 쓰고 있다가 지금 한 7년째 쓰고 있는데
이젠 pc가 더 어려움
특히 윈7 쓰다가 11 돼서 더 어려운거 같음
솔직히 몇개 빼면 양쪽 다 장점이 있고 편하게 쓸라면 설정하고 단축키 외워서 다 가능함
생각해보면 맥은 쓰기 위해 엄청 노력했는데
피씨는 그냥 썼으니까
피씨도 노력하면 꽤 괜찮았었을지도...
근데 이젠 귀찮아서 ㅎㅎ
피씨도 만약에 찾아보고","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-15T07:02:07.187647+00:00","","","","","",""
"UgzdhSLg0JjgY0rJLOh4AaABAg","8mnvXaPtxc0","133","처음부터 맥 배웠으면 다 마스터했을 텐데 윈도를 마스터하고 다시 새로운 걸 하자니 어려울 수밖에..
한국어 마스터 해놓고 영어 배우는 느낌임..","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-15T07:02:07.194359+00:00","","","","","",""
"Ugy2UkkzmRXS2Sxvw394AaABAg","8mnvXaPtxc0","133","밑에서 위로 올려놔야 되는듯","PRODUCT_OPINION","0.85","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-15T07:02:07.200260+00:00","","","","","",""
"UgyKOjL8zsDWtdTyBpd4AaABAg","8mnvXaPtxc0","133","저는 m4맥미니 출시직전에 이전모델구매했다가 m4로사자 싶어서 반품했었거든요 당시 그때 아이폰아이패드는 쓰지만 맥은 처음써봤는데 알려주는사람이없으니까 더더욱ㅠㅠ
파일이동도 그렇고 복사 붙여넣기 잘라내기 개념이 살짝 다른느낌? 저는 윈도우 쓸때 잘라내기/붙여넣기로 파일이동 많이 했는데 맥에서는 잘라내기가 없고 복사하구 cmd v가 아니라 cmd opt v로 하라는거같더라구요 그래서 복제가된건지 이동이된건지 괜히 찜찜해서 두세번 확인하고그랬어요 애초에 윈도우컴퓨터도 단축키 잘안썼지만 제일 쉬운 이거조차 다르니까 당황했던기억이...
또 잘모르는 입장이다보니까 삭제같은거도 하긴 했는데 된건지도모르겠고 앱삭제도 했는데 무슨 경고창같은거도 뜨니까 지우면안되는건가 부터 시작해서 한단계마다 오만 생각 다한거같아요😅저도 와이프분처럼 거의 블루투스머신,사진전송보관용느낌이라 아직 급하게 필요한게아니라서 (윈도우노트북은 말썽중이라...) m4출시하구서도 구매를 미루고는 있는데 적응하는게 관건인거같아요...유튜브 수십번은 찾아보고 까먹고 찾아보고 모르면 검색때려야하고 ...ㅎ이번영상도 아내분 말씀 다 공감되서 계속 웃게되네요😊","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:07.206283+00:00","","","","","",""
"UgxgA3g_P-ZVCSz_JuJ4AaABAg","8mnvXaPtxc0","133","+ 아내분의 귀엽고 소소하지만 리얼한 팩폭리뷰가 포함된다면 주제는 다 좋을것같아여😊자꾸 보게되여ㅎㅎ","VIDEO_REACTION","0.95","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","1","0","2026-05-15T07:02:07.213513+00:00","","","","","",""
"Ugyktr7qygdBmQfP-E94AaABAg","8mnvXaPtxc0","133","리스트뷰로 선택하면 시프트 선택 가능합니다~ 그리드뷰로 하면 안돼요","PRODUCT_OPINION","0.9","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:07.219085+00:00","","","","","",""
"UgwwiB_QZ2d1t3BrGaN4AaABAg","8mnvXaPtxc0","133","ㅋㅋㅋㅋ 맥며드셧네 이제 ㅋㅋㅋ","CHATTER","0.98","openai/gpt-4.1-2025-04-14","EXCLUDE","CHATTER","","1","0","2026-05-15T07:02:07.227144+00:00","","","","","",""
"UgyWz4G0JKxk9O18W6p4AaABAg","PhQsmKQIUUk","133","엄청난 앱등이로써 가장 냉정하고 정확한 리뷰를 해주신거 같아요
정리하자면
1. m4가 성능이 좋아진건 맞지만 그게 이전작의 등급을 넘나들 정도의 성능 향상은 아니며 그 이유는 절대적인 cpu gpu코어수와 성능에 있다
2. 맥미니의 경우  가장 접근성이 높은 기본형을 일반인 대상으로 접근성을 높힌 제품이지 정말 전작의 등급을 넘나들정도의 성능은 아니다. 이 거짓말이 통하는 이유는 일반 사용자는 기존 프로나 맥스에서도 성능을 제대로 사용하지 못하기 때문에 m4로 왔을때 오는 기본 렘용량 16기기와 싱글코어 성능향상이 체감이 될 가능성이 있기 때문이지 영상이나 디자인을 업으로 하는 이용자에게는 통하지 않는 거짓말.
3. 그래도 m4맥미니가 윈도우 데스크탑보다 갖고 있는 절대적인 렘과 용량이 부족한데 렘은 윈도우와 동일한 관점으로 접근하면 안되며 용량은 256은 작긴하다. 단, 512로 올리는 비용으로 외장을 구매하는게 효율적이니 기본형이 아닌 맥미니는 매력적인 상품이 아니다
4. 정말 성능을 원하면 데스크탑이 아닌 맥북으로 가는 이점이 훠~~~얼씬 크기 때문에 맥북프로를 알아보는걸 추천 하지만 이과정도 위의 1,2,3을 함께 고려해보고 전작 m3계열들의 중고가가 무너진 지금 줍줍도 현명하다 생각함.

기존 맥 이용자는 알고 있습니다
본인이 원하는 스팩을요
성능 부족함을 느끼는 시나리오가 있으니까요 그러니 업글을 하는거지만 맥미니 맥북에어 라인은 입문자와 처음 경험자 대상입니다
마케팅과 여론에 속지 마세요
정확한 리뷰영상 감사합니다","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","2","0","2026-05-15T07:02:10.912504+00:00","","","","","",""
"UgwqNK4gMHq1YY5ShkR4AaABAg","PhQsmKQIUUk","133","애초에 m4 기본을 프로 라인업이랑 비교하는 게 정상인가…. m1~m2 기본이랑 비교를 해야지 뭘 속았느니 어쩌니 하고 있는 건지","PRODUCT_OPINION","0.92","openai/gpt-4.1-2025-04-14","ANALYZE","","","92","0","2026-05-15T07:02:10.919635+00:00","","","","","",""
"UgyVU2KpsUiAoRI_nWV4AaABAg","PhQsmKQIUUk","133","역대급 구독자 이벤트 공지🎉

⭐한 줄(??) 요약 : 
구독만 해두시면 앞으로 평생 자동 응모 됩니다.
채널 운영하는 한, 매달 그리고 평생 구독자 이벤트 진행할겁니다.
영상의 주제가 되는 대다수의 제품들이 이벤트 대상이고
영상 게시 한 달이 된 시점에 무작위 추첨하여 보내드립니다❤
(종종 라이브 방송으로도 진행할 예정!)


채널을 시작하자마자 많은 성원을 보내주신 구독자 여러분 정말 사랑합니다!! 

🙇‍♂저희의 마음 & 정성
🎁여러분 덕분에 유튜브로 얻는 모든것

전부 다 돌려드리겠습니다🙇‍♂


✅참여 방법 👉ONLY ‘구독’

*구독만 해두셔도 평생 자동 응모 됩니다.
*구독 + 가끔가다 저희 영상에 댓글 아무거나 달아주셔도 당첨 확률이 2배가 됩니다 :)


✅추첨 방식
👉구독자분들 중에서 랜덤 추첨!!
(+ 댓글 달아주신 구독자분들 중에서 랜덤 추첨)

Ex) ‘11월 구독자 이벤트 대상 제품이 4개’일 때,
👉2개는 ‘구독자’분들 중 랜덤 추첨
👉2개는 ‘댓글 달아주신 구독자’분들 중 랜덤 추첨


✅이벤트 방식
매달 영상을 3~4개 정도는 꼭 올리려고 노력하고 있고
영상에서 다룬 제품들 중 상당수의 제품을 구독자 이벤트 대상으로 하고 있습니다 :)

때문에 앞으로 매달 최소 1~2개, 많게는 매주!!
구독자 이벤트 대상 제품들을 추첨방식에 따라 
구독자분들 중 추첨을하여 보내드립니다❤

👉채널 ‘커뮤니티’에 당첨 상품과 당첨자분 닉네임이 게시됩니다(이메일로 배송정보 요청 드려요)
👉구독자 댓글로 당첨되신 분들은 답글로도 알려드립니다!!


📌유의사항
‘구독정보비공개’가 켜져 있으면 불가합니다!!
*설정 - 공개범위설정 - 체크여부 확인!","OFF_TOPIC","0.97","openai/gpt-4.1-2025-04-14","EXCLUDE","OFF_TOPIC","","13","0","2026-05-15T07:02:10.925454+00:00","","","","","",""
"UgyAo_Bz0qlE-9et8MJ4AaABAg","PhQsmKQIUUk","133","나이를 먹을 수록 귀찮아짐이 많아져서 유료 광고가 포함되어 있어도 유명한 분들이라면 영상 내용 그대로 그런가 보다 하고 신뢰하고 구입을 결정하게 되는데 유료 광고가 아닌 이렇게 실 사용자 입장에서 설명을 잘 해주셔서 본 영상 뿐만 아니라 다른 편 영상에서도 많은 도움이 되고 있습니다.","VIDEO_REACTION","0.93","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","9","0","2026-05-15T07:02:10.930507+00:00","","","","","",""
"UgxRW2bmyr67-rejJ7N4AaABAg","PhQsmKQIUUk","133","정말 좋은 영상이네요.

저도
처음에는 Mac mini Pro를 고려했지만, 
고민 끝에 1년 된 중고 Mac Studio M2 Max로 선택을 바꿨습니다. 
이유는 비슷한 가격에  GPU코어가 10개 이상 높기 때문이었습니다.

대부분 맥미니의 성능 관련 초점이 CPU에 맞춰 있는데 
4K 영상 편집을 고려하신다면 꼭 GPU 성능을 확인하셔야 합니다.","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","5","0","2026-05-15T07:02:10.938445+00:00","","","","","",""
"UgxMi3QguTSg3GfVRB14AaABAg","PhQsmKQIUUk","133","항상 영상보면서 느끼지만,, 제인킴님의 사용기는 진짜.. 정확해요..,,
폴드6 사용기 영상 업로드 하신 것 부터 지금까지 구독하고 챙겨보고 있고, 아이폰16사용기가 올라왔을 때 쯤 영상을 보고 16프로맥스로 구매했어요...!
실제로 말씀하신 부분을 참고해서 구매에 고려했더니, 이미 머리속에서 음~하고 색인해버려서인지 단점으로 크게 다가오지 않더라고요ㅎㅎ
애플워치 10 제트블랙 영상을 보고 저도 바꾸고 싶다는 생각이 들었어요 ,,,, ㅎㅎ
앞으로도 좋은 영상 부탁드려요 ^~^","VIDEO_REACTION","0.94","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","5","0","2026-05-15T07:02:10.945188+00:00","","","","","",""
"UgzAetzlVUJ4QXM_s5J4AaABAg","PhQsmKQIUUk","133","일반 사용자 기준으로 잘 설명해 주신것 같아서 재밌게 봤습니다 ^^
한도 끝도 없이 업글가 들어간다면 정말 맥미니가 효용성이 떨어질꺼란 말씀에 동의해요~
하지마 꼭 무슨 작업을 하지 않는다고 해도 고사양 게임을 제외한다면 맥을 만짐에 있어
얻어지는 감성과 편의성, 유려함 등은 충분히 경험해볼 가치가 있다고 생각해요~
깡통 맥미니가 짱이지 않을까 싶습니다 ㅎㅎㅎ","PRODUCT_OPINION","0.93","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:10.951285+00:00","","","","","",""
"UgxT4z8EUtEtBBHFiXV4AaABAg","PhQsmKQIUUk","133","이 모든 영상에 가격은 반영이 안되어 있음 M1 PRO 깡통 출시가가 270만원임 
고로 80만원 짜리 맥미니 M4 깡통은 가격대비 성능깡패가 맞음","PRODUCT_OPINION","0.97","openai/gpt-4.1-2025-04-14","ANALYZE","","","66","0","2026-05-15T07:02:10.955989+00:00","","","","","",""
"UgwJloMqZbJmHlOaM8N4AaABAg","PhQsmKQIUUk","133","아닐껄요...실사용 프리미어프로랑 파이널컷 비교랑 로직프로에서 채널수 채널수당 cpu부과시 몇채널까지 버티는가 부터 전부 테스트한 영상이 있습니다. 실질적 사용기는 4k영상 채널수 올려가며 프레임드랍이라던가 작업이 가능한가를 봐야겠지요! 거기다가 애플은 칩에따라 미디어엔진이 2개가 들어가서 영상편집에서의 급차이를 둔다거나 했습니다. 그렇다고 m4 가 지피유가 적어서 나쁘냐? 그건 또 아닙니다. 시피유나 램에 따라 성능이 달라지는 프로그램에서는 완전 다른 이야기입니다. 지피유가 늘어난게 크게 의미 없거든요. 예를들어 음악프로그램의 경우 샘플기반악기(ni계열)를 주로 사용하면 램이 가장 중요하고! 추후에 믹싱에 가서는 채널당 cpu부과 높은 플러그인 위주로 작업을하게 되서 cpu성능이 가장 중요합니다...
m1,m2,m3,m4에 따라 사용가능한 채널수는 천지 차이입니다. 로직에서는 cpu가 딸리면 아예 경고창이 뜨고 멈추거든요. uad플로그인을 채널에 걸어보면서 실질적인 작업으로 구동해보면 m2max 맥스튜디오에서 96채널 가능하고 m4pro 에서 149채널이 사용가능해져요...엄청난 차이입니다. 

속았습니다?<--뭘 속은 걸까요? 그래픽코어의 차이와 미디어엔진의 차이로 편집작업시 max나 pro칩보다 뛰어나지 못한거 때문에요? 모든 사용자가 영상편집작업만 하는건 아니잔아요?  또한 단일 코어의 성능이 맥스치로 높아졌는데 그러면 멀티코어 사용량 보다 단일코어에 영향을 많이 받는 앱에서도 훨씬 좋고요. cpu깡성능이 중요한 음악프로그램 유저입장에서 보면...m4깡통이  이전 프로침에비해 좋아진거긴 합니다.  사용자가 어디에 쓸지에 따라 달라지는거지 속은건 아니라고 생각합니다. 솔직히 맥을 사서 왜 이가격에 고성능 게임이 안되? 속았다! 이말자체가 이상한거잔아요? 작업에 따라 메리트가 갈린다!가 올바른 표현 아닐까요?

그리고 여담이긴 합니다만 이미 1개월전 잇섭채널에서 신형맥미니 2024 성능테스트에서 파이널컷 랜더링 테스트에서 m1max, m2max,의 제품이 m3pro, m4pro 제품을 월등히 이기는 영상을 올렸고 성능을 검증했습니다. 그래서 일부 사람들이 역시 아직은 영상편집을 할거면 중고 m2max나 울트라가 극가성비라며 맥스튜디오의 급나누기 차이에 대해서 말이 있었습니다.  조금 자극적인 썸네일에...약간은..뒷북아닐까요?","PRODUCT_OPINION","0.95","openai/gpt-4.1-2025-04-14","ANALYZE","","","51","0","2026-05-15T07:02:10.960917+00:00","","","","","",""
"UgxQPktopqw2XQvdSHR4AaABAg","PhQsmKQIUUk","133","롱텀 사용기 (30분 렌더링 해봄)","PRODUCT_OPINION","0.92","openai/gpt-4.1-2025-04-14","ANALYZE","","","23","0","2026-05-15T07:02:10.966287+00:00","","","","","",""
"UgzH7OU1rW0EwQgcJUx4AaABAg","PhQsmKQIUUk","133","제인킴님 이번 영상에서 말씀하신 ’이런 분들’ 제외 하고는 그냥 사시면 될거 같아요 ㅎㅎ 대부분의 사용 영역에서 전세대보다 낫습니다. 뭐 정말 제한된 자금에서 저렴하게 m1~3 중고랑 비교하시는 거면 제말이 틀리고 님 말씀이 맞습니다!","PRODUCT_OPINION","0.93","openai/gpt-4.1-2025-04-14","ANALYZE","","","7","0","2026-05-15T07:02:10.971593+00:00","","","","","",""
"Ugw9fdOJpARWPWXMJbF4AaABAg","PhQsmKQIUUk","133","롱텀이라 기대했는데 어그로에 다른 리뷰와 다를게 없는😢","VIDEO_REACTION","0.9","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","6","0","2026-05-15T07:02:10.976827+00:00","","","","","",""
"UgyfPBIcraNn6vEob7x4AaABAg","PhQsmKQIUUk","133","진짜 정확하다. 
맥북 m1 쓰고 있는데  하는 스크립트마다 곱씹어보고 하시는게 분명함
버릴말이 없고 모니터 사운드 까지 다 하면 보통 가격은 아님
물론 한번 구성해 놓으면 좋긴하지망 ㅋㅋㅋ","PRODUCT_OPINION","0.91","openai/gpt-4.1-2025-04-14","ANALYZE","","","3","0","2026-05-15T07:02:10.981698+00:00","","","","","",""
"UgzbPEDtuhyIplhgoaV4AaABAg","PhQsmKQIUUk","133","맥미니 테스트 서버 겸 영상편집 용으로 구매를 고려하고 있는데 큰 도움이 됐습니다. 감사합니다","VIDEO_REACTION","0.92","openai/gpt-4.1-2025-04-14","EXCLUDE","VIDEO_REACTION","","2","0","2026-05-15T07:02:10.986748+00:00","","","","","",""
"UgwO1koHd7F3ojQITUp4AaABAg","PhQsmKQIUUk","133","GPU 코어 뿐만이 아닙니다. 미디어 엔진의 개수차이가 큽니다. 맥북 과 맥미니의 미디어 생산 관련 부분에서 차이가 없을 수가 없습니다 ㅠ. 
저느 아주 하드한 작업을 할 것은 아니라서 이번에 m4 pro 맥미니를 코어 업그레이드해서 구매했습니다. 비용을 좀 더 추가하더라도 램을 더 올릴 걸 그랬나 싶은 생각이 드네요 ㅠ

그리고 포터블이 아닌 데스크 셋업의 방향이라고 한다면, 맥북이라 하더라도 모니터는 필수입니다..
스피커는, 맥북 역시 제대로 작업하려면 필요한 것은 똑같아요. 
프로의 성능에서는 어떤 환경으로 구축하느냐의 차이이지, 
키보드와 모니터, 스피커 때문에 맥북으로 가야한다? 그건 좀 다른 방향의 접근이라고 생각합니다. 
기본적으로 그정도 작업 진행하시는 분들.. 이미 다 가지고 있습니다 ㅎㅎ
처음 세팅하시는 경우에도. 맥북... 저도 처음에 비슷하게 시작했는데
결국은 키보드, 마우스, 모니터, 스피커 다 구매해서 사용했습니다 ㅋㅋㅋ

주변 기기는 맥미니를 쓰던, 맥북을 쓰던 똑같아요. 
오히려 저라면, 맥북에 투자하는 비용으로 맥미니의 성능을 끌어올릴 수 있다면, 
이라는 방향으로 맥미니를 구매한 케이스거든요 ㅎㅎ","PRODUCT_OPINION","0.96","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:10.991530+00:00","","","","","",""
"UgwrlxZQysNe6KbyGHh4AaABAg","PhQsmKQIUUk","133","집 티비가 2024년형 최신오에스지만 엘지 오에스라 좀 느린 것 같고 더 좋은 화질로 보고 싶어서, 86인치 4k tv에 연결해서 쓰고 싶은데 가능할까요??? 정보가 많이 없네요. 연결해서 쓰는 분 글을 봣는데 글자가 너무 작아져서 큰글자로 본다는 얘기만 있고.... 혹시 대형 티비에 연결해서 쓰시는거 어떻게 생각하시나요? 티비로 연결해서 유튜브 보고,  디즈니플러스, 넷플릭스... 등 ott만 보고 생산적인 활동은 하지 않습니다만.... ㅋㅋㅋㅋㅋㅋㅋ","QUESTION","0.97","openai/gpt-4.1-2025-04-14","AUXILIARY_STORE","","","1","0","2026-05-15T07:02:11.005508+00:00","","","","","",""
"UgzFJjslZKJ9sMAdOxB4AaABAg","PhQsmKQIUUk","133","사람들은 맥을 얘기하면서 전부다 3D렌더링이니, 동영상 편집이니 이런 말만 하는데...
(예) In Design 책자 편집시 용량이 얼마나 빠른지, 포토샵이나, 일러스트 작업시 얼마나 빠른지는 말을 하는 사람이 단 한사람도 없더군요.
A4규격 500장 편집시 저장속도 및 작업속도가 얼마나 빠른지에 대한 얘기를 하는 사람을 한사람도 못 봤습니다.","PRODUCT_OPINION","0.93","openai/gpt-4.1-2025-04-14","ANALYZE","","","1","0","2026-05-15T07:02:11.011475+00:00","","","","","",""
